There are   5036 grains.
Grainsize GrainFarea  GrainFeqR GrainFeqD GrainFsf GrainFfitEangle GrainFfitElongA GrainFfitEshortb GrainFasp
    300.00   306.625000   9.879361  19.758722   1.624665  67.964619  12.423738   7.856071   0.632344
     23.00    25.000000   2.820948   5.641896   1.527321  34.417228   3.895144   2.042992   0.524497
     50.00    52.250000   4.078197   8.156394   1.375373  80.709194   5.295755   3.140571   0.593036
      7.00     7.750000   1.570637   3.141275   1.341896 118.584024   1.692842   1.457254   0.860833
     13.00    14.750000   2.166811   4.333622   1.223466  78.129671   2.324457   2.019857   0.868959
     14.00    18.208333   2.407466   4.814932   1.201823 108.492751   2.980240   1.944774   0.652556
      2.00     2.875000   0.956630   1.913260   1.253690  83.588365   1.289695   0.709579   0.550192
     58.00    63.625000   4.500274   9.000548   1.229951   4.265124   4.859549   4.167561   0.857603
     38.00    39.500000   3.545877   7.091753   1.331133  79.580990   4.188748   3.001670   0.716603
      2.00     2.375000   0.869475   1.738949   1.227718  79.994029   1.003548   0.753313   0.750650
    123.00   132.166667   6.486136  12.972271   1.614078 128.654562   9.152303   4.596652   0.502240
     31.00    35.416667   3.357600   6.715199   1.274607   3.127210   4.520636   2.493781   0.551644
     35.00    37.791667   3.468351   6.936703   1.384868  18.266983   4.562352   2.636680   0.577921
      6.00     6.500000   1.438407   2.876814   1.198130  91.012228   1.662960   1.244176   0.748170
     78.00    84.812500   5.195831  10.391662   1.881239  25.365334   7.327705   3.684190   0.502775
     20.00    22.291667   2.663768   5.327535   1.205683  50.235485   2.795919   2.537863   0.907703
     48.00    54.000000   4.145930   8.291860   1.318228  39.821211   5.273415   3.259507   0.618102
    189.00   202.750000   8.033513  16.067026   1.492166 150.726164   9.772316   6.604098   0.675797
    101.00   107.750000   5.856440  11.712880   1.551868 151.315095   7.741101   4.430622   0.572350
      6.00     7.916667   1.587436   3.174872   1.167409 103.986461   1.997265   1.261702   0.631715
     10.00    11.000000   1.871205   3.742410   1.211405 118.243044   2.168936   1.614344   0.744303
     75.00    81.208333   5.084232  10.168464   1.314999 152.047322   5.793088   4.462113   0.770248
    209.00   217.541667   8.321398  16.642796   1.690930 155.711496  12.727293   5.440722   0.427485
      4.00     6.708333   1.461276   2.922553   1.208562 163.525706   1.569571   1.360454   0.866768
    128.00   136.833333   6.599652  13.199303   1.484160  44.882447   8.652999   5.033562   0.581713
    145.00   149.500000   6.898357  13.796714   1.335824 144.880501   8.851068   5.376450   0.607435
     29.00    29.750000   3.077291   6.154582   1.232387 136.883422   3.261304   2.903660   0.890337
     20.00    23.000000   2.705758   5.411516   1.356866 138.838659   3.364284   2.176132   0.646834
      2.00     3.166667   1.003983   2.007965   1.146078 155.695975   1.095216   0.920350   0.840336
      7.00     7.375000   1.532167   3.064334   1.527711  86.003254   1.819805   1.289993   0.708863
     39.00    39.875000   3.562668   7.125337   1.434954  69.386042   4.048448   3.135178   0.774415
     57.00    57.500000   4.278179   8.556359   1.295672 160.556981   4.577148   3.998738   0.873631
     12.00    15.791667   2.242018   4.484036   1.248928 140.522554   2.737667   1.836105   0.670682
    151.00   155.000000   7.024104  14.048207   1.479904 131.456407   8.105418   6.087043   0.750985
     43.00    44.750000   3.774171   7.548342   1.545802 136.746747   5.114710   2.784980   0.544504
     33.00    37.250000   3.443406   6.886812   1.401106 152.661396   4.472132   2.651318   0.592853
    160.00   180.291667   7.575528  15.151055   1.302156 169.562119   8.360085   6.864598   0.821116
     68.00    74.125000   4.857440   9.714879   1.259331 136.130486   5.678008   4.155457   0.731851
      9.00    10.250000   1.806288   3.612576   1.166830  62.175889   2.198490   1.484053   0.675033
    174.00   183.916667   7.651307  15.302613   1.770793 116.449015  11.368987   5.149315   0.452926
    125.00   138.916667   6.649703  13.299406   1.224505 111.526715   6.899772   6.408697   0.928827
     19.00    20.500000   2.554477   5.108954   1.224707  31.269469   2.820285   2.313721   0.820386
     12.00    12.750000   2.014560   4.029120   1.408488 162.360129   2.906433   1.396368   0.480441
    305.00   315.166667  10.016020  20.032041   1.618513 105.250783  11.214015   8.946008   0.797752
      7.00     7.750000   1.570637   3.141275   1.198592 120.550434   1.764101   1.398391   0.792693
    399.00   422.213095  11.592869  23.185737   2.008276 146.977040  14.699146   9.143021   0.622010
      4.00     5.416667   1.313080   2.626160   1.340327  81.007056   1.489200   1.157788   0.777457
      6.00     8.750000   1.668895   3.337791   1.190038  81.664260   1.760540   1.582021   0.898600
     60.00    63.375000   4.491424   8.982848   1.339824 161.441158   5.097997   3.957022   0.776191
     63.00    66.000000   4.583498   9.166996   1.405789 136.471773   5.533867   3.796342   0.686020
     61.00    63.250000   4.486992   8.973985   1.258673 179.187696   4.872225   4.132219   0.848117
     83.00    88.500000   5.307582  10.615164   1.725904  62.980244   8.661666   3.252310   0.375483
     93.00    96.500000   5.542283  11.084567   1.334894  19.535369   5.886093   5.218556   0.886591
     18.00    18.625000   2.434856   4.869711   1.157429   1.316691   2.621772   2.261265   0.862495
    115.00   122.875000   6.253985  12.507970   1.487908 171.324093   9.079555   4.307736   0.474444
     82.00    88.250000   5.300080  10.600160   1.460286  25.815289   6.682632   4.203560   0.629028
    159.00   164.000000   7.225152  14.450304   1.280749 124.184606   8.220686   6.350178   0.772463
     13.00    14.000000   2.111004   4.222008   1.268746 138.160942   2.360912   1.887549   0.799500
      4.00     6.187500   1.403404   2.806808   1.253328 170.335714   1.703880   1.155916   0.678402
     12.00    15.125000   2.194183   4.388365   1.114424 140.716336   2.487203   1.935683   0.778257
      5.00     5.250000   1.292721   2.585441   1.282159  18.465533   1.514700   1.103272   0.728377
     85.00    90.750000   5.374628  10.749255   1.406147 165.644538   7.669062   3.766643   0.491148
     98.00   100.750000   5.663013  11.326027   1.205660 148.928462   6.710837   4.778796   0.712101
    179.00   186.000000   7.694520  15.389040   1.276792   3.533154   9.291913   6.371739   0.685729
     20.00    20.750000   2.570006   5.140012   1.388064 120.244444   3.127511   2.111881   0.675259
     12.00    14.500000   2.148370   4.296740   1.308050 168.470229   2.366672   1.950204   0.824028
    110.00   113.375000   6.007361  12.014722   1.325218 155.527133   6.501851   5.550479   0.853677
    117.00   122.500000   6.244434  12.488869   1.212092  96.705712   7.093771   5.496789   0.774875
     79.00    87.291667   5.271224  10.542448   1.268379  31.218028   5.759828   4.824068   0.837537
     80.00    88.375000   5.303832  10.607664   1.305674 110.180215   5.681634   4.951153   0.871431
     62.00    63.166667   4.484036   8.968071   1.283436 178.010507   5.902374   3.406523   0.577145
     87.00    93.375000   5.451806  10.903611   1.642503  19.191776   5.880153   5.054662   0.859614
      6.00     7.750000   1.570637   3.141275   1.282537 104.315113   2.070598   1.191396   0.575387
      9.00    13.208333   2.050449   4.100899   1.106779  17.114607   2.190179   1.919635   0.876474
    124.00   131.187500   6.462065  12.924129   1.481564  90.240647   8.128670   5.137160   0.631980
     44.00    46.166667   3.833446   7.666892   1.286543  10.614078   4.311579   3.408335   0.790507
      8.00     9.000000   1.692569   3.385138   1.339258 122.015915   2.145368   1.335337   0.622428
    161.00   169.291667   7.340791  14.681582   1.320527  33.915279   8.511587   6.331041   0.743814
      5.00     6.250000   1.410474   2.820948   1.268596   7.995342   1.659065   1.199131   0.722775
    420.00   429.750000  11.695883  23.391766   1.463603 157.940115  13.856318   9.872296   0.712476
     30.00    35.583333   3.365491   6.730981   1.207333  71.739624   3.966108   2.855829   0.720058
     37.00    39.750000   3.557080   7.114160   1.218921 172.125983   4.063802   3.113542   0.766165
    100.00   104.000000   5.753627  11.507255   1.435627   3.173052   7.511491   4.407145   0.586720
    217.00   229.891071   8.554332  17.108665   1.469164  13.757240  10.375283   7.052974   0.679786
      2.00     4.125000   1.145874   2.291749   1.323971   0.000000   1.491273   0.880475   0.590418
     14.00    15.625000   2.230155   4.460310   1.366894  42.636906   2.303128   2.159494   0.937635
      2.00     2.750000   0.935603   1.871205   1.091119   0.000000   1.058405   0.827048   0.781410
     26.00    29.000000   3.038254   6.076508   1.387397 159.442837   4.441352   2.078418   0.467970
      7.00    10.000000   1.784124   3.568248   1.292177 145.768741   2.259413   1.408817   0.623532
     41.00    41.750000   3.645468   7.290936   1.214942  89.477827   4.138765   3.210967   0.775827
     65.00    67.000000   4.618091   9.236182   1.346520 156.896954   5.979513   3.566639   0.596477
     19.00    22.250000   2.661277   5.322554   1.249873 166.662029   3.052491   2.320202   0.760101
    126.00   133.000000   6.506552  13.013103   1.505713  31.495840   7.252171   5.837592   0.804944
    419.00   429.625000  11.694182  23.388363   1.602531 141.607897  12.272187  11.143400   0.908021
     23.00    27.000000   2.931615   5.863230   1.361087 144.657621   3.766534   2.281771   0.605801
     13.00    17.125000   2.334750   4.669500   1.413822 155.808423   3.299604   1.652034   0.500676
    195.00   201.000000   7.998768  15.997536   1.423788 136.039297   9.396830   6.808710   0.724575
    106.00   111.625000   5.960817  11.921634   1.341007 101.430347   6.183418   5.746230   0.929297
     27.00    29.500000   3.064334   6.128668   1.436438 176.083016   4.663942   2.013349   0.431684
    535.00   543.166667  13.148966  26.297933   1.330937 105.461293  15.042189  11.494026   0.764119
     43.00    45.750000   3.816108   7.632215   1.337559   0.614650   4.131967   3.524394   0.852958
     11.00    12.500000   1.994711   3.989423   1.295975  47.116217   2.369521   1.679189   0.708662
    129.00   138.187500   6.632228  13.264456   1.612463 173.554967   8.611016   5.108160   0.593212
     30.00    32.000000   3.191538   6.383076   1.349974  74.279097   3.575591   2.848737   0.796718
     83.00    89.125000   5.326290  10.652581   1.449574 150.520324   7.388449   3.839692   0.519688
    403.00   416.333333  11.511864  23.023728   1.512824  74.590183  16.235967   8.162311   0.502730
     22.00    25.416667   2.844359   5.688717   1.454148  34.556134   3.780430   2.140068   0.566091
     53.00    56.125000   4.226718   8.453435   1.384864   1.762046   5.254205   3.400161   0.647131
      4.00     5.541667   1.328144   2.656289   1.170193  49.251792   1.332848   1.323457   0.992954
     61.00    66.687500   4.607308   9.214617   1.253751 147.530583   4.910518   4.322821   0.880319
     24.00    26.416667   2.899773   5.799547   1.297703 108.531839   3.254613   2.583621   0.793834
     12.00    15.041667   2.188130   4.376259   1.249558 175.151993   2.769975   1.728503   0.624014
    568.00   579.000000  13.575766  27.151532   1.369288 173.846296  15.869904  11.613267   0.731779
      4.00     4.750000   1.229623   2.459245   1.196312 149.096623   1.298002   1.164845   0.897414
    158.00   165.770833   7.264055  14.528110   1.414990  22.706042   8.251748   6.394584   0.774937
     77.00    77.750000   4.974796   9.949592   1.402170  90.634098   6.175295   4.007678   0.648986
      2.00     2.250000   0.846284   1.692569   1.206277  86.381923   1.017896   0.703605   0.691235
     77.00    82.000000   5.108954  10.217908   2.540656 133.676351   5.862294   4.452423   0.759502
     55.00    57.000000   4.259538   8.519076   1.503641 173.108328   6.041865   3.002991   0.497030
     54.00    59.041667   4.335152   8.670305   1.404278 165.170253   5.391573   3.485726   0.646514
     58.00    65.145833   4.553742   9.107483   1.481570 161.910568   6.028677   3.439654   0.570549
    143.00   149.875000   6.907003  13.814007   1.323449 112.102835   7.881002   6.053379   0.768098
     12.00    13.625000   2.082540   4.165080   1.263703 136.956094   2.328962   1.862191   0.799580
     80.00    84.000000   5.170883  10.341766   1.394714 120.098268   6.485929   4.122468   0.635602
      4.00     6.166667   1.401039   2.802078   1.151271  85.982007   1.668956   1.176131   0.704711
     39.00    43.125000   3.705012   7.410024   1.332551 132.543119   4.333937   3.167354   0.730826
    448.00   462.479167  12.133082  24.266165   1.692544 128.138315  14.691044  10.020506   0.682083
      9.00     9.250000   1.715916   3.431831   1.336950  15.236966   1.920959   1.532759   0.797913
     64.00    68.916667   4.683680   9.367360   1.395218 162.961178   6.404197   3.425387   0.534866
    326.00   341.125000  10.420339  20.840678   1.391697   2.404687  12.943575   8.388985   0.648120
    166.00   172.854167   7.417627  14.835254   1.323780  16.080795   8.371261   6.572629   0.785142
     62.00    64.875000   4.544266   9.088532   1.302598  78.767808   4.905275   4.209826   0.858224
     13.00    15.041667   2.188130   4.376259   1.189301 148.997649   2.587713   1.850248   0.715013
     25.00    28.500000   3.011948   6.023896   1.862263 165.161628   5.679511   1.597291   0.281237
     69.00    74.916667   4.883310   9.766620   1.666590 155.753528   7.416731   3.215260   0.433514
     30.00    31.875000   3.185299   6.370597   1.346557 128.673713   3.790680   2.676598   0.706100
     20.00    21.500000   2.616039   5.232079   1.145486  92.746635   2.931341   2.334652   0.796445
