There are   5036 grains.
Grainsize GrainFarea  GrainFeqR GrainFeqD GrainFsf GrainFfitEangle GrainFfitElongA GrainFfitEshortb GrainFasp
    501.00   511.375000  12.758359  25.516718   1.299387 107.299770  14.101352  11.543270   0.818593
     65.00    71.666667   4.776213   9.552426   1.229180 144.418037   6.248350   3.650917   0.584301
     33.00    35.000000   3.337791   6.675581   1.223389 154.491494   3.758958   2.963813   0.788467
     22.00    24.187500   2.774729   5.549458   1.159979 147.420844   3.049649   2.524593   0.827831
     40.00    42.000000   3.656366   7.312733   1.403463  43.173485   4.600978   2.905690   0.631537
      7.00     8.000000   1.595769   3.191538   1.279450 163.322294   1.887258   1.349301   0.714953
     25.00    26.625000   2.911185   5.822371   1.309336  72.986344   3.748709   2.260778   0.603082
     61.00    64.875000   4.544266   9.088532   1.232552  57.663960   4.632604   4.457612   0.962226
     11.00    14.187500   2.125093   4.250187   1.277052 142.796597   2.644789   1.707516   0.645615
    170.00   177.000000   7.506054  15.012108   1.589642  68.434166   9.162686   6.148944   0.671085
      5.00     7.416667   1.536489   3.072978   1.198853 115.184583   1.986325   1.188526   0.598354
     11.00    11.750000   1.933944   3.867889   1.254401  15.103655   2.222388   1.682938   0.757265
    233.00   247.875000   8.882627  17.765254   1.782131 129.703431  12.189272   6.472992   0.531040
    100.00   104.250000   5.760539  11.521077   1.279577  16.162332   8.090499   4.101577   0.506962
     31.00    33.625000   3.271570   6.543140   1.263969  86.197472   3.985549   2.685495   0.673808
      2.00     4.041667   1.134241   2.268482   1.190562 132.431707   1.320114   0.974539   0.738224
     11.00    14.916667   2.179019   4.358037   1.409723  39.272098   2.934678   1.617937   0.551317
     17.00    18.500000   2.426671   4.853342   1.250789 170.413165   2.713235   2.170373   0.799921
     17.00    19.791667   2.509957   5.019914   1.712554 165.830842   3.043750   2.069776   0.680009
      3.00     4.791667   1.235004   2.470008   1.129576 152.734613   1.467366   1.039437   0.708369
     40.00    42.250000   3.667232   7.334465   1.330483  79.503628   4.429383   3.036223   0.685473
    144.00   156.041667   7.047667  14.095333   1.712605  55.298943  11.052944   4.493790   0.406569
     24.00    25.500000   2.849018   5.698035   1.354269 157.550123   3.282431   2.472832   0.753354
    199.00   205.125000   8.080428  16.160856   1.336382  88.976964   8.739922   7.470698   0.854779
     29.00    41.750000   3.645468   7.290936   1.184906  70.504882   4.554197   2.918064   0.640742
      2.00     3.416667   1.042861   2.085722   1.219078  94.133845   1.368714   0.794584   0.580533
     29.00    32.250000   3.203981   6.407962   1.365307  27.804408   3.690174   2.781846   0.753852
    289.00   294.750000   9.686167  19.372335   1.422221 118.704491  13.001644   7.216152   0.555018
      2.00     2.750000   0.935603   1.871205   1.232042  88.768658   1.334754   0.655815   0.491338
    114.00   116.750000   6.096120  12.192240   1.276647 169.628365   7.202612   5.159612   0.716353
     65.00    67.375000   4.630996   9.261993   1.662140 113.240102   7.184990   2.984851   0.415429
     33.00    34.375000   3.307855   6.615709   1.228623  27.748639   3.696084   2.960404   0.800957
     31.00    33.875000   3.283709   6.567419   1.277809  31.051938   3.512608   3.069727   0.873917
    110.00   116.000000   6.076508  12.153016   1.575233  33.901590   8.990681   4.106913   0.456797
      8.00     8.500000   1.644881   3.289762   1.821796  90.812267   4.037374   0.670147   0.165986
    443.00   451.000000  11.981559  23.963118   1.545977 168.070413  18.584226   7.724710   0.415660
     10.00    12.250000   1.974664   3.949327   1.147936 138.074885   2.176272   1.791732   0.823304
      2.00     2.250000   0.846284   1.692569   1.206277  93.165194   1.059403   0.676038   0.638131
     63.00    66.000000   4.583498   9.166996   1.197449 120.061880   5.021492   4.183708   0.833160
     12.00    14.708333   2.163749   4.327497   1.153505  16.604280   2.355869   1.987296   0.843551
    420.00   427.208333  11.661245  23.322490   1.542366 179.934104  16.145037   8.422689   0.521689
   1356.00  1420.645833  21.265127  42.530253   1.956473 158.979451  27.417195  16.493504   0.601575
     22.00    28.895833   3.032792   6.065585   1.197720  87.072277   3.277837   2.806067   0.856073
     11.00    13.750000   2.092071   4.184142   1.437785 145.223511   2.702019   1.619811   0.599482
    177.00   183.250000   7.637427  15.274853   1.637021  43.797687   9.741883   5.987578   0.614622
     62.00    64.500000   4.531113   9.062227   1.302118  94.216293   5.522034   3.718012   0.673305
     63.00    66.916667   4.615218   9.230436   1.545486  35.740578   6.725403   3.167132   0.470921
    315.00   330.375000  10.254834  20.509669   1.812740 166.735400  18.827578   5.585510   0.296666
    172.00   179.041667   7.549221  15.098441   1.468693  37.753716   9.229023   6.175164   0.669103
    535.00   558.416667  13.332275  26.664549   1.845676 124.150548  21.753632   8.171028   0.375617
     10.00    15.458333   2.218229   4.436458   1.223854  79.408178   2.871575   1.713533   0.596722
    120.00   126.708333   6.350789  12.701577   1.301594 141.575028   7.432268   5.426676   0.730151
      7.00     8.750000   1.668895   3.337791   1.128023 101.548875   2.181851   1.276536   0.585070
    120.00   124.375000   6.292042  12.584084   1.821741 108.770725   8.175197   4.842671   0.592361
     69.00    72.875000   4.816309   9.632618   1.275755   0.431055   5.230588   4.434842   0.847867
    108.00   110.625000   5.934057  11.868114   1.254619  91.447345   6.598928   5.336175   0.808643
     95.00    96.375000   5.538693  11.077385   1.480879 152.416765   7.137969   4.297737   0.602095
     18.00    19.250000   2.475372   4.950744   1.365803 114.179093   2.927022   2.093413   0.715202
     10.00    18.104167   2.400570   4.801140   1.178747 123.433974   2.537479   2.271047   0.895001
      2.00     2.500000   0.892062   1.784124   1.218276  90.000000   1.050953   0.757194   0.720483
     15.00    16.500000   2.291749   4.583498   1.266896   6.939864   2.869152   1.830545   0.638009
     56.00    60.000000   4.370194   8.740387   1.577411 150.638984   6.652450   2.870911   0.431557
     44.00    47.500000   3.888408   7.776817   1.247781   6.965453   4.881205   3.097539   0.634585
    418.00   427.875000  11.670340  23.340681   1.523011 145.046314  14.716631   9.254621   0.628855
     34.00    34.750000   3.325849   6.651697   1.523116 131.852209   4.325894   2.556990   0.591089
      5.00     5.250000   1.292721   2.585441   1.282159  72.376597   1.561236   1.070387   0.685603
     17.00    19.041667   2.461940   4.923881   1.315615  94.895809   2.946542   2.057038   0.698119
     41.00    43.166667   3.706801   7.413603   1.391219  62.249900   3.891555   3.530819   0.907303
    148.00   152.000000   6.955796  13.911593   1.769008 174.057620  10.411922   4.646894   0.446305
    104.00   108.250000   5.870012  11.740025   1.255714  71.019743   7.140291   4.825720   0.675844
     23.00    24.791667   2.809169   5.618339   1.322964 117.522670   3.467553   2.275793   0.656311
    202.00   204.500000   8.068108  16.136217   1.362525 164.824710   9.742182   6.681704   0.685853
     41.00    43.250000   3.710378   7.420755   1.229223  37.943406   4.107669   3.351513   0.815916
      9.00     9.250000   1.715916   3.431831   1.336950 116.722067   2.189904   1.344518   0.613962
      7.00     8.250000   1.620511   3.241022   1.300597  39.721486   1.933453   1.358221   0.702485
    312.00   324.125000  10.157371  20.314743   2.014664   3.547974  19.482433   5.295652   0.271817
      8.00    11.875000   1.944204   3.888408   1.305128   4.103622   2.995777   1.261753   0.421177
      9.00    10.375000   1.817269   3.634537   1.411892  83.282613   2.396895   1.377810   0.574831
     19.00    20.000000   2.523133   5.046265   1.224616  47.391611   2.716225   2.343766   0.862876
     41.00    46.291667   3.838632   7.677264   1.392839 119.556549   4.524320   3.256864   0.719857
     17.00    19.791667   2.509957   5.019914   1.406386 159.483564   4.014216   1.569393   0.390959
     19.00    20.250000   2.538853   5.077706   1.331653 172.437349   2.838614   2.270747   0.799949
     42.00    43.750000   3.731763   7.463527   1.282493  90.467616   3.893663   3.576595   0.918568
    878.00   887.750000  16.810104  33.620208   1.397709 104.156054  22.410852  12.609052   0.562632
     35.00    36.500000   3.408564   6.817129   1.318724  84.795392   4.063660   2.859076   0.703572
     52.00    55.916667   4.218866   8.437731   1.335534 161.820846   5.046861   3.526713   0.698793
     63.00    68.208333   4.659548   9.319096   1.227516 178.349032   5.058871   4.291745   0.848360
     34.00    35.625000   3.367460   6.734921   1.320978 112.394644   4.075418   2.782485   0.682748
      5.00     7.000000   1.492705   2.985411   1.456119  87.570748   2.489416   0.895057   0.359545
     72.00    76.875000   4.946723   9.893447   1.435164 132.906425   5.978743   4.092846   0.684566
      9.00     9.000000   1.692569   3.385138   1.316442 154.134620   2.117925   1.352640   0.638663
      5.00     5.250000   1.292721   2.585441   1.282159 107.347337   1.569974   1.064430   0.677992
     10.00    12.250000   1.974664   3.949327   1.181321 176.166436   2.228062   1.750084   0.785474
    114.00   118.375000   6.138398  12.276796   1.342492 160.870434   8.103731   4.649702   0.573773
    158.00   161.125000   7.161542  14.323084   1.332297  61.451472   8.654069   5.926424   0.684814
     11.00    12.750000   2.014560   4.029120   1.315931 149.954778   2.575105   1.576033   0.612027
     32.00    35.000000   3.337791   6.675581   1.262890   6.479878   4.723569   2.358565   0.499318
     43.00    45.750000   3.816108   7.632215   1.219596 164.904435   4.054351   3.591864   0.885928
    160.00   163.791667   7.220561  14.441123   1.657098 155.752478  10.784422   4.834428   0.448279
    237.00   243.000000   8.794845  17.589690   1.414091 156.867060  11.219302   6.894306   0.614504
     22.00    22.250000   2.661277   5.322554   1.220851  49.374658   2.773373   2.553712   0.920796
     89.00    91.916667   5.409065  10.818130   1.335903 103.617029   6.255415   4.677225   0.747708
     30.00    32.125000   3.197766   6.395531   1.262381   6.330013   3.557453   2.874445   0.808006
     63.00    64.750000   4.539886   9.079772   1.495423 172.224691   6.931682   2.973386   0.428956
      3.00     3.375000   1.036482   2.072965   1.337002 122.960553   1.300852   0.825840   0.634845
    287.00   296.500000   9.714879  19.429759   1.494309  24.981716  11.100213   8.502438   0.765971
     18.00    21.416667   2.610965   5.221929   1.283627 158.994081   3.539579   1.925974   0.544125
     47.00    48.000000   3.908820   7.817640   1.394253 149.087063   4.707610   3.245569   0.689430
     19.00    21.500000   2.616039   5.232079   1.281924 147.403375   3.124753   2.190145   0.700902
    116.00   120.416667   6.191108  12.382216   1.283264 139.172929   6.486652   5.909029   0.910952
      4.00     4.250000   1.163107   2.326213   1.151368  99.677306   1.211771   1.116397   0.921294
      2.00     3.250000   1.017107   2.034214   1.224977  13.412941   1.523524   0.679022   0.445692
     15.00    17.791667   2.379761   4.759522   1.215815 107.803817   2.558074   2.213878   0.865447
      2.00     3.416667   1.042861   2.085722   1.308477  43.404295   1.336150   0.813950   0.609176
      5.00     6.875000   1.479318   2.958635   1.241070 139.831342   1.740643   1.257225   0.722276
    280.00   288.708333   9.586382  19.172764   1.468016 126.327139  12.363896   7.432828   0.601172
    614.00   632.937500  14.194022  28.388044   1.478701  10.723544  17.138242  11.755597   0.685928
     11.00    11.250000   1.892349   3.784699   1.212299 102.536958   2.223829   1.610279   0.724102
     23.00    24.166667   2.773534   5.547067   1.495305  99.864395   3.636461   2.115378   0.581713
      6.00     7.250000   1.519127   3.038254   1.326025 126.950641   1.922551   1.200357   0.624356
      2.00     3.416667   1.042861   2.085722   1.166567   5.913602   1.448599   0.750766   0.518271
    102.00   108.000000   5.863230  11.726460   1.354501  77.244343   7.142536   4.813062   0.673859
     91.00    96.791667   5.550653  11.101305   1.394260 170.275142   7.521535   4.096204   0.544597
      2.00     2.500000   0.892062   1.784124   1.218276  91.875685   1.194296   0.666313   0.557912
     36.00    38.541667   3.502598   7.005196   1.325888 115.792600   4.123886   2.974911   0.721385
     80.00    87.375000   5.273739  10.547479   1.335618  11.882978   7.527935   3.694549   0.490779
    629.00   645.375000  14.332803  28.665606   1.540700 133.521296  20.364058  10.087834   0.495374
    130.00   136.000000   6.579525  13.159049   1.241249 147.024812   7.325170   5.909780   0.806777
     41.00    41.750000   3.645468   7.290936   1.564208 164.826384   5.929440   2.241264   0.377989
      2.00     2.500000   0.892062   1.784124   1.218276  90.000000   1.409400   0.564619   0.400610
     58.00    61.625000   4.428978   8.857956   1.545949 149.359665   5.474050   3.583425   0.654620
     11.00    12.125000   1.964563   3.929126   1.339592 134.435924   2.354591   1.639142   0.696147
    108.00   111.500000   5.957479  11.914957   1.600224  10.428365   8.507372   4.171858   0.490382
     56.00    59.250000   4.342794   8.685588   1.364870 111.526716   4.912184   3.839404   0.781608
     56.00    58.500000   4.315221   8.630441   1.367264 127.006403   5.431718   3.428221   0.631149
     28.00    31.166667   3.149708   6.299415   1.477026 121.469325   4.343570   2.283987   0.525832
     18.00    19.000000   2.459245   4.918491   1.310043  80.875185   3.056151   1.978923   0.647521
